Test Name,Benchmark,Percentage,AMAT,Max Cycle Count,L3 Accesses,L2 Private Hit Rate,L2 Shared Hit Rate,L2 MPKI,L2S MPKI,L2P MPKI
90_527_cam4_r,527_cam4_r,90,5.45120644700938,741638092,83502669,5.700089762171026e-05,0.8682134496804822,71.71176452711963,8.350201777611357,63.36156274950827
90_502_gcc_r,502_gcc_r,90,5.44989572733741,741526418,82862284,6.020552187791499e-05,0.8693927217564907,71.7291493121453,8.286121222336437,63.44302808980886
25_shared_data_microbench,shared_data_microbench,25,4.568737856644323,735967242,19783,1.330458811288712e-05,0.9999509214677395,40.310454309374194,0.0019782808411413656,40.30847602853305
90_502xleela,502xleela,90,5.453752614524226,742403063,83744362,6.441470399154752e-05,0.8680320998994199,71.8315463411957,8.374317267108742,63.45722907408697
90_527xleela,527xleela,90,5.451285269616709,741566324,83362322,5.611898687531724e-05,0.8685194726329825,71.73821778718383,8.336138783561562,63.40207900362226
25_program,program,25,4.074038641620201,422598519,4135183,0.0015600085376724798,0.0,0.827033525668275,0.4135167628341375,0.4135167628341375
25_noah_scs,noah_scs,25,12.699268715039633,2900095739,971313512,6.084540502136619e-07,0.0,194.26222061026664,97.13111030513332,97.13111030513332
90_program,program,90,4.071122550562328,421907082,3639764,7.436755046303096e-06,0.15411766893179515,0.794265507443875,0.3639750744755738,0.4302904329683012
90_noah_scs,noah_scs,90,9.040552965913445,1983487889,468494199,0.0,0.4255840388668899,128.40896483065293,46.849219502463576,81.55974532818935
60_527xleela,527xleela,60,5.494725328169128,807844013,201490421,0.45502648346759245,0.06650475584000845,41.73340110889333,20.14896678719194,21.58443432170139
60_502_gcc_r,502_gcc_r,60,5.499173461110376,808583696,202400454,0.4536046424540817,0.06525572322339468,41.89249775962611,20.239766562807993,21.65273119681812
90_shared_data_microbench,shared_data_microbench,90,4.5893218271478915,736117104,19179,3.830598017807737e-08,0.9999540830986264,41.77031729130686,0.0019178754765098568,41.768399415830345
60_502xleela,502xleela,60,5.492967065940634,807161021,201036643,0.4559674093194082,0.06743368187236244,41.660641533974285,20.103481428681185,21.557160105293104
60_527_cam4_r,527_cam4_r,60,5.501439566638128,809531559,202900185,0.4520882828359449,0.06503934724636459,41.991150794904264,20.289856386076462,21.701294408827803
60_program,program,60,4.071081899574127,422052518,3811735,0.0036356023482175225,0.00010650183191020479,0.7623870645755646,0.381173232302039,0.38121383227352557
30_527_cam4_r,527_cam4_r,30,6.401456538353348,989883578,377348265,0.17827836505673847,0.000656068930646547,75.4939027650008,37.73456501833171,37.75933774666908
30_shared_data_microbench,shared_data_microbench,30,4.585258122625449,736067789,19819,6.190828021174579e-06,0.9999522208800053,41.48190150190934,0.0019818740572685903,41.47991962785207
60_shared_data_microbench,shared_data_microbench,60,4.580372741580575,736026824,19203,6.242963447230221e-06,0.99995331605315,41.13562073777522,0.001920283485754051,41.13370045428946
60_noah_scs,noah_scs,60,11.771612485895625,2678718602,865578077,2.0490266025249795e-06,0.008610318344835664,173.86714419231618,86.55769100292099,87.3094531893952
30_502_gcc_r,502_gcc_r,30,6.39673518063805,988731317,376604724,0.17861174196568336,0.0006740960405901454,75.34580578072729,37.66020103188942,37.68560474883786
30_noah_scs,noah_scs,30,12.64083671928105,2886220809,964780266,6.167203600859988e-07,0.0,192.9558344459705,96.47791722298525,96.47791722298525
30_502xleela,502xleela,30,6.394309500691502,988936119,376154544,0.17894629556654743,0.0006464330057561964,75.2548998339508,37.61528417203148,37.63961566191932
30_program,program,30,4.073847494429816,422552615,4114445,0.0015559870192049857,0.0,0.8228817704899172,0.4114408852449586,0.4114408852449586
30_527xleela,527xleela,30,6.4070040804433885,990957006,378319464,0.17804605618304012,0.000607051769639821,75.68660140137727,37.83181079187421,37.854790609503056
60_541_leela_r,541_leela_r,60,5.494079440098977,807525037,201350155,0.45495015967890406,0.06699330448312964,41.71561931414137,20.134928770807814,21.580690543333557
100_4xgapbs,4xgapbs,100,4.032940308704677,1212733742,3025704,0,0.11218960274080325,0.3025687030131723,0.3025687030131723,0.0
100_gapbs_all_cores,gapbs_all_cores,100,4.031812413350598,4751210442,2993266,0,0.03119702076672663,0.2993264973908767,0.2993264973908767,0.0
30_541_leela_r,541_leela_r,30,6.4073957732736835,990956376,378342561,0.17818108612401093,0.0006444101499798226,75.69253365863422,37.8340686397567,37.858465018877524
90_541_leela_r,541_leela_r,90,5.454570542021875,742578671,83920610,6.031839018614718e-05,0.8677639244004854,71.8539106569228,8.391959385959774,63.46195127096303
