initial-runs_25_527_cam4_r,527_cam4_r_25_,6.403899878844899,990130733
initial-runs_30_527_cam4_r,527_cam4_r_30_,6.407237106515307,991322608
initial-runs_40_527_cam4_r,527_cam4_r_40_,5.495611626913562,807841841
initial-runs_50_527_cam4_r,527_cam4_r_50_,5.498401748487786,808443482
initial-runs_60_527_cam4_r,527_cam4_r_60_,5.49936165521303,808412665
initial-runs_70_527_cam4_r,527_cam4_r_70_,5.525985840436339,802136828
initial-runs_75_527_cam4_r,527_cam4_r_75_,5.0959995136125436,709946289
initial-runs_80_527_cam4_r,527_cam4_r_80_,5.091197634599636,708929061
initial-runs_90_527_cam4_r,527_cam4_r_90_,5.452438855606577,742033395
initial-runs_0_527_cam4_r,527_cam4_rs_0_,6.958215503537022,662675950
initial-runs_100_527xleela,527xleela100_,6.800530169383652,634430430
initial-runs_10_527xleela,527xleela_10_,7.6122904555708875,1228102302
initial-runs_20_527xleela,527xleela_20_,6.400047851522506,989239731
initial-runs_25_527xleela,527xleela_25_,6.403790185226288,990261479
initial-runs_30_527xleela,527xleela_30_,6.410391061957416,991802748
initial-runs_40_527xleela,527xleela_40_,5.493847063725158,807383668
initial-runs_50_527xleela,527xleela_50_,5.499160534215249,808771680
initial-runs_60_527xleela,527xleela_60_,5.500410919612668,808733269
initial-runs_70_527xleela,527xleela_70_,5.532734074331456,804400302
initial-runs_75_527xleela,527xleela_75_,5.095945115381204,709962967
initial-runs_80_527xleela,527xleela_80_,5.090579238039102,708950675
initial-runs_90_527xleela,527xleela_90_,5.451033541863801,741809521
initial-runs_0_527xleela,527xleelas_0_,6.956069649755241,662697693
initial-runs_100_541_leela_r,541_leela_r100_,6.799286933911278,635048526
initial-runs_10_541_leela_r,541_leela_r_10_,7.608375197809047,1227436614
initial-runs_20_541_leela_r,541_leela_r_20_,6.40560053646748,990538371
initial-runs_25_541_leela_r,541_leela_r_25_,6.409942311004921,991013722
initial-runs_30_541_leela_r,541_leela_r_30_,6.40589713907771,990476066
initial-runs_40_541_leela_r,541_leela_r_40_,5.493434709579934,807051289
initial-runs_50_541_leela_r,541_leela_r_50_,5.501092481858866,808823937
initial-runs_60_541_leela_r,541_leela_r_60_,5.4969701007123355,808076440
initial-runs_70_541_leela_r,541_leela_r_70_,5.523728654069797,801546138
initial-runs_75_541_leela_r,541_leela_r_75_,5.0952267776453946,710051779
initial-runs_80_541_leela_r,541_leela_r_80_,5.088799495587654,708265483
initial-runs_90_541_leela_r,541_leela_r_90_,5.455121206258241,742694566
initial-runs_0_541_leela_r,541_leela_rs_0_,6.960181016649196,662680597
initial-runs_100_557_xz_r,557_xz_r100_,6.80054706698596,635281905
initial-runs_10_557_xz_r,557_xz_r_10_,7.614455782332996,1228082394
initial-runs_20_557_xz_r,557_xz_r_20_,6.409799453896037,990546936
initial-runs_25_557_xz_r,557_xz_r_25_,6.4120006125192095,991572382
initial-runs_30_557_xz_r,557_xz_r_30_,6.402487242708419,990135320
initial-runs_40_557_xz_r,557_xz_r_40_,5.502386470985293,809093476
initial-runs_50_557_xz_r,557_xz_r_50_,5.498765565357912,808474737
initial-runs_60_557_xz_r,557_xz_r_60_,5.49915662786387,808436095
initial-runs_70_557_xz_r,557_xz_r_70_,5.529295307372812,803354141
initial-runs_75_557_xz_r,557_xz_r_75_,5.095647491581699,709978710
initial-runs_80_557_xz_r,557_xz_r_80_,5.096023198758317,709737611
initial-runs_90_557_xz_r,557_xz_r_90_,5.455617909404986,743228376
initial-runs_0_557_xz_r,557_xz_rs_0_,6.959420722275148,662614094
initial-runs_100_557xleela,557xleela100_,6.803866201047626,634379436
initial-runs_10_557xleela,557xleela_10_,7.6140257186679285,1227821178
initial-runs_20_557xleela,557xleela_20_,6.408260625998875,990505699
initial-runs_25_557xleela,557xleela_25_,6.4140886440634866,991553520
initial-runs_30_557xleela,557xleela_30_,6.40797090778244,990673202
initial-runs_40_557xleela,557xleela_40_,5.501124383697025,808475798
initial-runs_50_557xleela,557xleela_50_,5.496943392561732,807816597
initial-runs_60_557xleela,557xleela_60_,5.4989788898402905,808518393
initial-runs_70_557xleela,557xleela_70_,5.534511042148535,803902477
initial-runs_75_557xleela,557xleela_75_,5.089481763744605,708551505
initial-runs_80_557xleela,557xleela_80_,5.089808240393803,708613388
initial-runs_90_557xleela,557xleela_90_,5.455257701357489,743228767
initial-runs_0_557xleela,557xleelas_0_,6.95473975029245,662656315
initial-runs_100_gapbs_all_cores,gapbs_all_cores100_,4.032681672706016,4751187454
initial-runs_10_gapbs_all_cores,gapbs_all_cores_10_,4.03937849811852,4781912988
initial-runs_20_gapbs_all_cores,gapbs_all_cores_20_,4.03222919286203,4757157406
initial-runs_25_gapbs_all_cores,gapbs_all_cores_25_,4.032234985937987,4757153309
initial-runs_30_gapbs_all_cores,gapbs_all_cores_30_,4.031888759640536,4756984184
initial-runs_40_gapbs_all_cores,gapbs_all_cores_40_,4.031851947941648,4756770627
initial-runs_50_gapbs_all_cores,gapbs_all_cores_50_,4.031852175190234,4756897034
initial-runs_60_gapbs_all_cores,gapbs_all_cores_60_,4.031851127101952,4756889146
initial-runs_70_gapbs_all_cores,gapbs_all_cores_70_,4.031869617266074,4756929052
initial-runs_75_gapbs_all_cores,gapbs_all_cores_75_,4.031816068752049,4756853982
initial-runs_80_gapbs_all_cores,gapbs_all_cores_80_,81,0
initial-runs_90_gapbs_all_cores,gapbs_all_cores_90_,4.0328615900279186,4757226846
initial-runs_0_gapbs_all_cores,gapbs_all_coress_0_,4.0325046589065074,4757112130
